,id,activity,complete_timestamp,activity_history,next_activity,next_time,elapsed_time,total_time,remaining_time
4891,1-729423803,Accepted,2012-04-23 08:11:42+00:00,Accepted,Completed,2012-05-24 11:24:32+00:00,0,2689970,2689970
4892,1-729423803,Completed,2012-05-24 11:24:32+00:00,Accepted+Completed,!,2012-05-24 11:24:32+00:00,2689970,2689970,0
4893,1-729711756,Accepted,2012-04-23 13:24:45+00:00,Accepted,Completed,2012-05-09 15:27:57+00:00,0,1389792,1389792
4894,1-729711756,Completed,2012-05-09 15:27:57+00:00,Accepted+Completed,!,2012-05-09 15:27:57+00:00,1389792,1389792,0
4895,1-729635576,Accepted,2012-04-23 14:04:18+00:00,Accepted,Completed,2012-05-18 10:11:18+00:00,0,2146020,2146020
4896,1-729635576,Completed,2012-05-18 10:11:18+00:00,Accepted+Completed,!,2012-05-18 10:11:18+00:00,2146020,2146020,0
4897,1-729826369,Accepted,2012-04-23 14:56:04+00:00,Accepted,Completed,2012-04-23 14:59:57+00:00,0,233,233
4898,1-729826369,Completed,2012-04-23 14:59:57+00:00,Accepted+Completed,!,2012-04-23 14:59:57+00:00,233,233,0
4899,1-729966151,Accepted,2012-04-23 16:15:33+00:00,Accepted,Completed,2012-05-03 13:46:11+00:00,0,855038,855038
4900,1-729966151,Completed,2012-05-03 13:46:11+00:00,Accepted+Completed,!,2012-05-03 13:46:11+00:00,855038,855038,0
4901,1-730084841,Queued,2012-04-23 22:48:09+00:00,Queued,Accepted,2012-04-23 23:08:35+00:00,0,1265,1265
4902,1-730084841,Accepted,2012-04-23 23:08:35+00:00,Queued+Accepted,Completed,2012-04-23 23:09:14+00:00,1226,1265,39
4903,1-730084841,Completed,2012-04-23 23:09:14+00:00,Queued+Accepted+Completed,!,2012-04-23 23:09:14+00:00,1265,1265,0
4904,1-730084875,Accepted,2012-04-23 23:05:25+00:00,Accepted,Queued,2012-04-23 23:06:50+00:00,0,749868,749868
4905,1-730084875,Queued,2012-04-23 23:06:50+00:00,Accepted+Queued,Accepted,2012-04-24 08:15:22+00:00,85,749868,749783
4906,1-730084875,Accepted,2012-04-24 08:15:22+00:00,Accepted+Queued+Accepted,Completed,2012-05-02 15:23:13+00:00,32997,749868,716871
4907,1-730084875,Completed,2012-05-02 15:23:13+00:00,Accepted+Queued+Accepted+Completed,!,2012-05-02 15:23:13+00:00,749868,749868,0
4908,1-730644447,Accepted,2012-04-24 09:49:59+00:00,Accepted,Completed,2012-04-24 09:55:03+00:00,0,304,304
4909,1-730644447,Completed,2012-04-24 09:55:03+00:00,Accepted+Completed,!,2012-04-24 09:55:03+00:00,304,304,0
4910,1-730923421,Accepted,2012-04-24 13:09:13+00:00,Accepted,Accepted,2012-04-24 13:09:47+00:00,0,1392421,1392421
4911,1-730923421,Accepted,2012-04-24 13:09:47+00:00,Accepted+Accepted,Completed,2012-05-10 15:56:14+00:00,34,1392421,1392387
4912,1-730923421,Completed,2012-05-10 15:56:14+00:00,Accepted+Accepted+Completed,!,2012-05-10 15:56:14+00:00,1392421,1392421,0
4913,1-730961258,Accepted,2012-04-24 13:46:35+00:00,Accepted,Completed,2012-05-08 06:38:40+00:00,0,1183925,1183925
4914,1-730961258,Completed,2012-05-08 06:38:40+00:00,Accepted+Completed,!,2012-05-08 06:38:40+00:00,1183925,1183925,0
4915,1-731792664,Accepted,2012-04-25 08:34:38+00:00,Accepted,Completed,2012-04-25 09:24:33+00:00,0,2995,2995
4916,1-731792664,Completed,2012-04-25 09:24:33+00:00,Accepted+Completed,!,2012-04-25 09:24:33+00:00,2995,2995,0
4917,1-731908702,Accepted,2012-04-25 08:50:00+00:00,Accepted,Accepted,2012-04-25 09:23:14+00:00,0,437979,437979
4918,1-731908702,Accepted,2012-04-25 09:23:14+00:00,Accepted+Accepted,Completed,2012-04-30 10:29:39+00:00,1994,437979,435985
4919,1-731908702,Completed,2012-04-30 10:29:39+00:00,Accepted+Accepted+Completed,!,2012-04-30 10:29:39+00:00,437979,437979,0
4920,1-732289301,Accepted,2012-04-25 14:51:48+00:00,Accepted,Queued,2012-04-25 15:01:56+00:00,0,2323974,2323974
4921,1-732289301,Queued,2012-04-25 15:01:56+00:00,Accepted+Queued,Accepted,2012-04-25 15:06:02+00:00,608,2323974,2323366
4922,1-732289301,Accepted,2012-04-25 15:06:02+00:00,Accepted+Queued+Accepted,Accepted,2012-04-25 15:08:42+00:00,854,2323974,2323120
4923,1-732289301,Accepted,2012-04-25 15:08:42+00:00,Accepted+Queued+Accepted+Accepted,Accepted,2012-04-25 16:05:30+00:00,1014,2323974,2322960
4924,1-732289301,Accepted,2012-04-25 16:05:30+00:00,Accepted+Queued+Accepted+Accepted+Accepted,Accepted,2012-05-22 12:24:08+00:00,4422,2323974,2319552
4925,1-732289301,Accepted,2012-05-22 12:24:08+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted,Completed,2012-05-22 12:24:42+00:00,2323940,2323974,34
4926,1-732289301,Completed,2012-05-22 12:24:42+00:00,Accepted+Queued+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-05-22 12:24:42+00:00,2323974,2323974,0
4927,1-732357301,Accepted,2012-04-25 16:18:15+00:00,Accepted,Accepted,2012-04-25 16:59:52+00:00,0,1627727,1627727
4928,1-732357301,Accepted,2012-04-25 16:59:52+00:00,Accepted+Accepted,Accepted,2012-05-14 11:05:13+00:00,2497,1627727,1625230
4929,1-732357301,Accepted,2012-05-14 11:05:13+00:00,Accepted+Accepted+Accepted,Completed,2012-05-14 12:27:02+00:00,1622818,1627727,4909
4930,1-732357301,Completed,2012-05-14 12:27:02+00:00,Accepted+Accepted+Accepted+Completed,!,2012-05-14 12:27:02+00:00,1627727,1627727,0
4931,1-733169018,Accepted,2012-04-26 11:19:24+00:00,Accepted,Completed,2012-05-14 11:16:48+00:00,0,1555044,1555044
4932,1-733169018,Completed,2012-05-14 11:16:48+00:00,Accepted+Completed,!,2012-05-14 11:16:48+00:00,1555044,1555044,0
4933,1-733336456,Accepted,2012-04-26 13:59:06+00:00,Accepted,Accepted,2012-05-07 07:19:47+00:00,0,2321854,2321854
4934,1-733336456,Accepted,2012-05-07 07:19:47+00:00,Accepted+Accepted,Completed,2012-05-23 10:56:40+00:00,926441,2321854,1395413
4935,1-733336456,Completed,2012-05-23 10:56:40+00:00,Accepted+Accepted+Completed,!,2012-05-23 10:56:40+00:00,2321854,2321854,0
4936,1-733451291,Accepted,2012-04-26 16:37:17+00:00,Accepted,Completed,2012-04-26 16:39:25+00:00,0,128,128
4937,1-733451291,Completed,2012-04-26 16:39:25+00:00,Accepted+Completed,!,2012-04-26 16:39:25+00:00,128,128,0
4938,1-733649220,Accepted,2012-04-27 04:41:52+00:00,Accepted,Queued,2012-04-27 04:45:17+00:00,0,25334,25334
4939,1-733649220,Queued,2012-04-27 04:45:17+00:00,Accepted+Queued,Accepted,2012-04-27 06:33:50+00:00,205,25334,25129
4940,1-733649220,Accepted,2012-04-27 06:33:50+00:00,Accepted+Queued+Accepted,Completed,2012-04-27 11:44:06+00:00,6718,25334,18616
4941,1-733649220,Completed,2012-04-27 11:44:06+00:00,Accepted+Queued+Accepted+Completed,!,2012-04-27 11:44:06+00:00,25334,25334,0
4942,1-733562890,Queued,2012-04-27 08:01:45+00:00,Queued,Accepted,2012-04-27 09:08:12+00:00,0,2264065,2264065
4943,1-733562890,Accepted,2012-04-27 09:08:12+00:00,Queued+Accepted,Queued,2012-04-30 13:24:09+00:00,3987,2264065,2260078
4944,1-733562890,Queued,2012-04-30 13:24:09+00:00,Queued+Accepted+Queued,Accepted,2012-04-30 14:09:45+00:00,278544,2264065,1985521
4945,1-733562890,Accepted,2012-04-30 14:09:45+00:00,Queued+Accepted+Queued+Accepted,Accepted,2012-05-09 13:03:01+00:00,281280,2264065,1982785
4946,1-733562890,Accepted,2012-05-09 13:03:01+00:00,Queued+Accepted+Queued+Accepted+Accepted,Accepted,2012-05-23 12:55:27+00:00,1054876,2264065,1209189
4947,1-733562890,Accepted,2012-05-23 12:55:27+00:00,Queued+Accepted+Queued+Accepted+Accepted+Accepted,Completed,2012-05-23 12:56:10+00:00,2264022,2264065,43
4948,1-733562890,Completed,2012-05-23 12:56:10+00:00,Queued+Accepted+Queued+Accepted+Accepted+Accepted+Completed,!,2012-05-23 12:56:10+00:00,2264065,2264065,0
4949,1-734921423,Accepted,2012-04-27 12:34:05+00:00,Accepted,Completed,2012-05-08 13:02:28+00:00,0,952103,952103
4950,1-734921423,Completed,2012-05-08 13:02:28+00:00,Accepted+Completed,!,2012-05-08 13:02:28+00:00,952103,952103,0
4951,1-734831769,Accepted,2012-04-27 12:51:08+00:00,Accepted,Completed,2012-04-27 13:05:37+00:00,0,869,869
4952,1-734831769,Completed,2012-04-27 13:05:37+00:00,Accepted+Completed,!,2012-04-27 13:05:37+00:00,869,869,0
4953,1-735265367,Accepted,2012-04-28 01:18:10+00:00,Accepted,Completed,2012-04-28 01:20:33+00:00,0,143,143
4954,1-735265367,Completed,2012-04-28 01:20:33+00:00,Accepted+Completed,!,2012-04-28 01:20:33+00:00,143,143,0
4955,1-735265425,Accepted,2012-04-28 01:45:24+00:00,Accepted,Completed,2012-04-28 01:48:03+00:00,0,159,159
4956,1-735265425,Completed,2012-04-28 01:48:03+00:00,Accepted+Completed,!,2012-04-28 01:48:03+00:00,159,159,0
4957,1-735185827,Accepted,2012-04-28 10:17:13+00:00,Accepted,Accepted,2012-04-28 10:19:06+00:00,0,502254,502254
4958,1-735185827,Accepted,2012-04-28 10:19:06+00:00,Accepted+Accepted,Accepted,2012-05-04 05:46:07+00:00,113,502254,502141
4959,1-735185827,Accepted,2012-05-04 05:46:07+00:00,Accepted+Accepted+Accepted,Completed,2012-05-04 05:48:07+00:00,502134,502254,120
4960,1-735185827,Completed,2012-05-04 05:48:07+00:00,Accepted+Accepted+Accepted+Completed,!,2012-05-04 05:48:07+00:00,502254,502254,0
4961,1-735881798,Accepted,2012-04-29 08:41:28+00:00,Accepted,Accepted,2012-04-29 08:42:46+00:00,0,2083176,2083176
4962,1-735881798,Accepted,2012-04-29 08:42:46+00:00,Accepted+Accepted,Accepted,2012-05-23 11:18:57+00:00,78,2083176,2083098
4963,1-735881798,Accepted,2012-05-23 11:18:57+00:00,Accepted+Accepted+Accepted,Accepted,2012-05-23 11:20:38+00:00,2083049,2083176,127
4964,1-735881798,Accepted,2012-05-23 11:20:38+00:00,Accepted+Accepted+Accepted+Accepted,Completed,2012-05-23 11:21:04+00:00,2083150,2083176,26
4965,1-735881798,Completed,2012-05-23 11:21:04+00:00,Accepted+Accepted+Accepted+Accepted+Completed,!,2012-05-23 11:21:04+00:00,2083176,2083176,0
4966,1-736351127,Accepted,2012-04-30 03:27:00+00:00,Accepted,Queued,2012-04-30 03:31:22+00:00,0,641593,641593
4967,1-736351127,Queued,2012-04-30 03:31:22+00:00,Accepted+Queued,Accepted,2012-04-30 04:13:44+00:00,262,641593,641331
4968,1-736351127,Accepted,2012-04-30 04:13:44+00:00,Accepted+Queued+Accepted,Queued,2012-04-30 04:15:21+00:00,2804,641593,638789
4969,1-736351127,Queued,2012-04-30 04:15:21+00:00,Accepted+Queued+Accepted+Queued,Accepted,2012-04-30 08:34:04+00:00,2901,641593,638692
4970,1-736351127,Accepted,2012-04-30 08:34:04+00:00,Accepted+Queued+Accepted+Queued+Accepted,Queued,2012-04-30 08:34:14+00:00,18424,641593,623169
4971,1-736351127,Queued,2012-04-30 08:34:14+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-04-30 08:36:34+00:00,18434,641593,623159
4972,1-736351127,Accepted,2012-04-30 08:36:34+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Queued,2012-05-07 10:33:07+00:00,18574,641593,623019
4973,1-736351127,Queued,2012-05-07 10:33:07+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-05-07 11:11:40+00:00,630367,641593,11226
4974,1-736351127,Accepted,2012-05-07 11:11:40+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Queued,2012-05-07 11:14:50+00:00,632680,641593,8913
4975,1-736351127,Queued,2012-05-07 11:14:50+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-05-07 11:22:56+00:00,632870,641593,8723
4976,1-736351127,Accepted,2012-05-07 11:22:56+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2012-05-07 12:01:53+00:00,633356,641593,8237
4977,1-736351127,Accepted,2012-05-07 12:01:53+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Completed,2012-05-07 13:40:13+00:00,635693,641593,5900
4978,1-736351127,Completed,2012-05-07 13:40:13+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Completed,!,2012-05-07 13:40:13+00:00,641593,641593,0
4979,1-736351222,Accepted,2012-04-30 03:47:41+00:00,Accepted,Queued,2012-04-30 03:55:51+00:00,0,640383,640383
4980,1-736351222,Queued,2012-04-30 03:55:51+00:00,Accepted+Queued,Accepted,2012-04-30 04:10:57+00:00,490,640383,639893
4981,1-736351222,Accepted,2012-04-30 04:10:57+00:00,Accepted+Queued+Accepted,Queued,2012-04-30 04:13:34+00:00,1396,640383,638987
4982,1-736351222,Queued,2012-04-30 04:13:34+00:00,Accepted+Queued+Accepted+Queued,Accepted,2012-04-30 08:30:38+00:00,1553,640383,638830
4983,1-736351222,Accepted,2012-04-30 08:30:38+00:00,Accepted+Queued+Accepted+Queued+Accepted,Queued,2012-04-30 08:31:32+00:00,16977,640383,623406
4984,1-736351222,Queued,2012-04-30 08:31:32+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-04-30 08:36:03+00:00,17031,640383,623352
4985,1-736351222,Accepted,2012-04-30 08:36:03+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Queued,2012-05-07 10:35:33+00:00,17302,640383,623081
4986,1-736351222,Queued,2012-05-07 10:35:33+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-05-07 11:16:01+00:00,629272,640383,11111
4987,1-736351222,Accepted,2012-05-07 11:16:01+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Queued,2012-05-07 11:16:46+00:00,631700,640383,8683
4988,1-736351222,Queued,2012-05-07 11:16:46+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued,Accepted,2012-05-07 11:19:43+00:00,631745,640383,8638
4989,1-736351222,Accepted,2012-05-07 11:19:43+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted,Accepted,2012-05-07 12:01:26+00:00,631922,640383,8461
4990,1-736351222,Accepted,2012-05-07 12:01:26+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted,Completed,2012-05-07 13:40:44+00:00,634425,640383,5958
4991,1-736351222,Completed,2012-05-07 13:40:44+00:00,Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Queued+Accepted+Accepted+Completed,!,2012-05-07 13:40:44+00:00,640383,640383,0
4992,1-736392818,Accepted,2012-04-30 08:27:14+00:00,Accepted,Completed,2012-05-28 08:20:49+00:00,0,2418815,2418815
4993,1-736392818,Completed,2012-05-28 08:20:49+00:00,Accepted+Completed,!,2012-05-28 08:20:49+00:00,2418815,2418815,0
4994,1-736474918,Accepted,2012-04-30 11:22:33+00:00,Accepted,Completed,2012-04-30 11:27:28+00:00,0,295,295
4995,1-736474918,Completed,2012-04-30 11:27:28+00:00,Accepted+Completed,!,2012-04-30 11:27:28+00:00,295,295,0
4996,1-736492457,Accepted,2012-04-30 15:15:19+00:00,Accepted,Accepted,2012-05-23 12:31:50+00:00,0,2069506,2069506
4997,1-736492457,Accepted,2012-05-23 12:31:50+00:00,Accepted+Accepted,Completed,2012-05-24 14:07:05+00:00,1977391,2069506,92115
4998,1-736492457,Completed,2012-05-24 14:07:05+00:00,Accepted+Accepted+Completed,!,2012-05-24 14:07:05+00:00,2069506,2069506,0
4999,1-737341073,Queued,2012-05-01 12:55:13+00:00,Queued,Accepted,2012-05-01 12:59:48+00:00,0,73075,73075
5000,1-737341073,Accepted,2012-05-01 12:59:48+00:00,Queued+Accepted,Queued,2012-05-01 18:45:14+00:00,275,73075,72800
5001,1-737341073,Queued,2012-05-01 18:45:14+00:00,Queued+Accepted+Queued,Accepted,2012-05-02 09:10:57+00:00,21001,73075,52074
5002,1-737341073,Accepted,2012-05-02 09:10:57+00:00,Queued+Accepted+Queued+Accepted,Completed,2012-05-02 09:13:08+00:00,72944,73075,131
5003,1-737341073,Completed,2012-05-02 09:13:08+00:00,Queued+Accepted+Queued+Accepted+Completed,!,2012-05-02 09:13:08+00:00,73075,73075,0
5004,1-738626601,Queued,2012-05-02 15:57:16+00:00,Queued,Accepted,2012-05-02 15:57:39+00:00,0,1989906,1989906
5005,1-738626601,Accepted,2012-05-02 15:57:39+00:00,Queued+Accepted,Accepted,2012-05-02 16:04:21+00:00,23,1989906,1989883
5006,1-738626601,Accepted,2012-05-02 16:04:21+00:00,Queued+Accepted+Accepted,Completed,2012-05-25 16:42:22+00:00,425,1989906,1989481
5007,1-738626601,Completed,2012-05-25 16:42:22+00:00,Queued+Accepted+Accepted+Completed,!,2012-05-25 16:42:22+00:00,1989906,1989906,0
5008,1-738820974,Accepted,2012-05-02 21:20:24+00:00,Accepted,Accepted,2012-05-02 21:22:01+00:00,0,1970299,1970299
5009,1-738820974,Accepted,2012-05-02 21:22:01+00:00,Accepted+Accepted,Completed,2012-05-25 16:38:43+00:00,97,1970299,1970202
5010,1-738820974,Completed,2012-05-25 16:38:43+00:00,Accepted+Accepted+Completed,!,2012-05-25 16:38:43+00:00,1970299,1970299,0
5011,1-739307829,Accepted,2012-05-03 12:03:32+00:00,Accepted,Completed,2012-05-07 07:19:38+00:00,0,328566,328566
5012,1-739307829,Completed,2012-05-07 07:19:38+00:00,Accepted+Completed,!,2012-05-07 07:19:38+00:00,328566,328566,0
5013,1-739606545,Accepted,2012-05-03 14:24:57+00:00,Accepted,Completed,2012-05-03 14:34:02+00:00,0,545,545
5014,1-739606545,Completed,2012-05-03 14:34:02+00:00,Accepted+Completed,!,2012-05-03 14:34:02+00:00,545,545,0
5015,1-739695919,Accepted,2012-05-03 15:00:53+00:00,Accepted,Queued,2012-05-03 16:35:20+00:00,0,2233012,2233012
5016,1-739695919,Queued,2012-05-03 16:35:20+00:00,Accepted+Queued,Queued,2012-05-04 09:35:45+00:00,5667,2233012,2227345
5017,1-739695919,Queued,2012-05-04 09:35:45+00:00,Accepted+Queued+Queued,Accepted,2012-05-06 17:27:57+00:00,66892,2233012,2166120
5018,1-739695919,Accepted,2012-05-06 17:27:57+00:00,Accepted+Queued+Queued+Accepted,Accepted,2012-05-08 11:51:42+00:00,268024,2233012,1964988
5019,1-739695919,Accepted,2012-05-08 11:51:42+00:00,Accepted+Queued+Queued+Accepted+Accepted,Queued,2012-05-08 12:24:52+00:00,420649,2233012,1812363
5020,1-739695919,Queued,2012-05-08 12:24:52+00:00,Accepted+Queued+Queued+Accepted+Accepted+Queued,Queued,2012-05-10 12:25:04+00:00,422639,2233012,1810373
5021,1-739695919,Queued,2012-05-10 12:25:04+00:00,Accepted+Queued+Queued+Accepted+Accepted+Queued+Queued,Accepted,2012-05-11 08:41:18+00:00,595451,2233012,1637561
5022,1-739695919,Accepted,2012-05-11 08:41:18+00:00,Accepted+Queued+Queued+Accepted+Accepted+Queued+Queued+Accepted,Completed,2012-05-16 13:22:25+00:00,668425,2233012,1564587
5023,1-739695919,Completed,2012-05-16 13:22:25+00:00,Accepted+Queued+Queued+Accepted+Accepted+Queued+Queued+Accepted+Completed,Accepted,2012-05-29 11:10:03+00:00,1117292,2233012,1115720
5024,1-739695919,Accepted,2012-05-29 11:10:03+00:00,Accepted+Queued+Queued+Accepted+Accepted+Queued+Queued+Accepted+Completed+Accepted,Completed,2012-05-29 11:17:45+00:00,2232550,2233012,462
5025,1-739695919,Completed,2012-05-29 11:17:45+00:00,Accepted+Queued+Queued+Accepted+Accepted+Queued+Queued+Accepted+Completed+Accepted+Completed,!,2012-05-29 11:17:45+00:00,2233012,2233012,0
5026,1-740409214,Accepted,2012-05-04 08:15:41+00:00,Accepted,Completed,2012-05-07 08:12:12+00:00,0,258991,258991
5027,1-740409214,Completed,2012-05-07 08:12:12+00:00,Accepted+Completed,!,2012-05-07 08:12:12+00:00,258991,258991,0
5028,1-740676462,Accepted,2012-05-04 13:38:12+00:00,Accepted,Completed,2012-05-09 13:49:54+00:00,0,432702,432702
5029,1-740676462,Completed,2012-05-09 13:49:54+00:00,Accepted+Completed,!,2012-05-09 13:49:54+00:00,432702,432702,0
5030,1-741495923,Accepted,2012-05-07 03:38:25+00:00,Accepted,Accepted,2012-05-07 03:40:04+00:00,0,370344,370344
5031,1-741495923,Accepted,2012-05-07 03:40:04+00:00,Accepted+Accepted,Accepted,2012-05-07 13:56:16+00:00,99,370344,370245
5032,1-741495923,Accepted,2012-05-07 13:56:16+00:00,Accepted+Accepted+Accepted,Completed,2012-05-11 10:30:49+00:00,37071,370344,333273
5033,1-741495923,Completed,2012-05-11 10:30:49+00:00,Accepted+Accepted+Accepted+Completed,!,2012-05-11 10:30:49+00:00,370344,370344,0
5034,1-741758638,Accepted,2012-05-07 11:51:27+00:00,Accepted,Completed,2012-05-24 04:04:34+00:00,0,1440787,1440787
5035,1-741758638,Completed,2012-05-24 04:04:34+00:00,Accepted+Completed,!,2012-05-24 04:04:34+00:00,1440787,1440787,0
5036,1-741807021,Accepted,2012-05-07 12:19:57+00:00,Accepted,Completed,2012-05-09 10:42:38+00:00,0,166961,166961
5037,1-741807021,Completed,2012-05-09 10:42:38+00:00,Accepted+Completed,!,2012-05-09 10:42:38+00:00,166961,166961,0
5038,1-741753047,Accepted,2012-05-07 12:22:07+00:00,Accepted,Completed,2012-05-07 12:24:21+00:00,0,134,134
5039,1-741753047,Completed,2012-05-07 12:24:21+00:00,Accepted+Completed,!,2012-05-07 12:24:21+00:00,134,134,0
5040,1-741995108,Accepted,2012-05-07 16:56:41+00:00,Accepted,Accepted,2012-05-08 11:58:31+00:00,0,81198,81198
5041,1-741995108,Accepted,2012-05-08 11:58:31+00:00,Accepted+Accepted,Accepted,2012-05-08 12:19:47+00:00,68510,81198,12688
5042,1-741995108,Accepted,2012-05-08 12:19:47+00:00,Accepted+Accepted+Accepted,Accepted,2012-05-08 12:23:42+00:00,69786,81198,11412
5043,1-741995108,Accepted,2012-05-08 12:23:42+00:00,Accepted+Accepted+Accepted+Accepted,Accepted,2012-05-08 15:29:34+00:00,70021,81198,11177
5044,1-741995108,Accepted,2012-05-08 15:29:34+00:00,Accepted+Accepted+Accepted+Accepted+Accepted,Completed,2012-05-08 15:29:59+00:00,81173,81198,25
5045,1-741995108,Completed,2012-05-08 15:29:59+00:00,Accepted+Accepted+Accepted+Accepted+Accepted+Completed,!,2012-05-08 15:29:59+00:00,81198,81198,0
5046,1-741995344,Accepted,2012-05-07 17:00:49+00:00,Accepted,Queued,2012-05-07 17:02:48+00:00,0,1457159,1457159
5047,1-741995344,Queued,2012-05-07 17:02:48+00:00,Accepted+Queued,Accepted,2012-05-07 17:04:55+00:00,119,1457159,1457040
5048,1-741995344,Accepted,2012-05-07 17:04:55+00:00,Accepted+Queued+Accepted,Completed,2012-05-24 13:46:48+00:00,246,1457159,1456913
5049,1-741995344,Completed,2012-05-24 13:46:48+00:00,Accepted+Queued+Accepted+Completed,!,2012-05-24 13:46:48+00:00,1457159,1457159,0
5050,1-741987554,Accepted,2012-05-07 17:07:13+00:00,Accepted,Accepted,2012-05-07 17:11:09+00:00,0,753102,753102
5051,1-741987554,Accepted,2012-05-07 17:11:09+00:00,Accepted+Accepted,Accepted,2012-05-08 12:14:03+00:00,236,753102,752866
